t_s,ecg_mv
5.3840,0.1826
5.3880,0.2095
5.3920,0.1533
5.3960,0.1448
5.4000,0.1124
5.4040,0.1425
5.4080,0.1147
5.4120,0.1043
5.4160,0.1098
5.4200,0.1130
5.4240,0.1189
5.4280,0.1049
5.4320,0.0827
5.4360,0.0730
5.4400,0.0889
5.4440,0.1105
5.4480,0.0735
5.4520,0.0538
5.4560,0.0748
5.4600,0.1214
5.4640,0.0762
5.4680,0.0933
5.4720,0.0545
5.4760,0.0515
5.4800,0.0786
5.4840,0.0769
5.4880,0.0732
5.4920,0.0371
5.4960,0.0001
5.5000,-0.0279
5.5040,-0.0218
5.5080,0.0166
5.5120,0.0597
5.5160,0.1151
5.5200,0.2729
5.5240,0.4585
5.5280,0.6850
5.5320,0.9204
5.5360,1.0323
5.5400,1.0576
5.5440,0.8878
5.5480,0.6493
5.5520,0.4121
5.5560,0.1773
5.5600,0.0047
5.5640,-0.1130
5.5680,-0.1123
5.5720,-0.1202
5.5760,-0.0784
5.5800,0.0037
5.5840,0.0266
5.5880,0.0651
5.5920,0.0896
5.5960,0.0641
5.6000,0.0749
5.6040,0.1260
5.6080,0.1050
5.6120,0.0887
5.6160,0.0809
5.6200,0.1272
5.6240,0.1082
5.6280,0.1008
5.6320,0.0847
5.6360,0.0880
5.6400,0.0889
5.6440,0.1181
5.6480,0.0975
5.6520,0.0547
5.6560,0.0896
5.6600,0.0695
5.6640,0.1259
5.6680,0.0781
5.6720,0.0817
5.6760,0.0941
5.6800,0.0815
5.6840,0.1291
5.6880,0.1077
5.6920,0.0836
5.6960,0.0949
5.7000,0.1539
5.7040,0.1374
5.7080,0.1376
5.7120,0.1559
5.7160,0.1436
5.7200,0.1802
5.7240,0.1672
5.7280,0.1864
5.7320,0.2279
5.7360,0.2217
5.7400,0.2428
5.7440,0.2581
5.7480,0.2856
5.7520,0.2819
5.7560,0.3094
5.7600,0.3095
5.7640,0.3358
5.7680,0.3622
5.7720,0.3718
5.7760,0.3756
5.7800,0.3864
5.7840,0.4082
5.7880,0.4011
5.7920,0.3829
5.7960,0.3838
5.8000,0.3996
5.8040,0.3715
5.8080,0.3895
5.8120,0.3569
5.8160,0.3528
5.8200,0.3332
5.8240,0.3346
5.8280,0.3141
5.8320,0.2611
5.8360,0.2616
5.8400,0.2689
5.8440,0.2495
5.8480,0.2156
5.8520,0.2217
5.8560,0.1648
5.8600,0.1971
5.8640,0.1824
5.8680,0.1672
5.8720,0.1425
5.8760,0.1217
5.8800,0.1429
5.8840,0.1514
5.8880,0.1409
5.8920,0.1182
5.8960,0.1140
5.9000,0.1063
5.9040,0.1173
5.9080,0.1303
5.9120,0.0836
5.9160,0.0829
5.9200,0.1022
5.9240,0.1158
5.9280,0.1185
5.9320,0.0796
5.9360,0.1204
5.9400,0.0965
5.9440,0.1288
5.9480,0.1023
5.9520,0.0863
5.9560,0.1107
5.9600,0.1160
5.9640,0.0914
5.9680,0.1238
5.9720,0.0777
5.9760,0.0861
5.9800,0.1118
5.9840,0.1204
5.9880,0.1092
5.9920,0.0802
5.9960,0.1104
6.0000,0.1069
6.0040,0.1241
6.0080,0.1223
6.0120,0.0991
6.0160,0.1232
6.0200,0.1087
6.0240,0.1324
6.0280,0.0962
6.0320,0.0799
6.0360,0.0867
6.0400,0.1114
6.0440,0.1161
6.0480,0.1500
6.0520,0.0856
6.0560,0.0696
6.0600,0.1046
6.0640,0.1187
6.0680,0.0811
6.0720,0.0870
6.0760,0.1017
6.0800,0.0967
6.0840,0.1307
6.0880,0.0865
6.0920,0.0803
6.0960,0.0894
6.1000,0.0899
6.1040,0.1346
6.1080,0.1122
6.1120,0.1083
6.1160,0.1376
6.1200,0.0890
6.1240,0.1195
6.1280,0.1032
6.1320,0.0967
6.1360,0.0927
6.1400,0.0980
6.1440,0.1274
6.1480,0.1329
6.1520,0.1112
6.1560,0.0938
6.1600,0.1074
6.1640,0.1413
6.1680,0.0930
6.1720,0.1107
6.1760,0.1180
6.1800,0.1186
6.1840,0.1257
6.1880,0.1016
6.1920,0.0881
6.1960,0.0683
6.2000,0.0790
6.2040,0.1092
6.2080,0.0865
6.2120,0.1189
6.2160,0.1070
6.2200,0.1196
6.2240,0.1148
6.2280,0.1516
6.2320,0.1135
6.2360,0.1536
6.2400,0.1749
6.2440,0.1889
6.2480,0.2162
6.2520,0.1990
6.2560,0.2231
6.2600,0.2233
6.2640,0.2340
6.2680,0.2187
6.2720,0.2246
6.2760,0.1849
6.2800,0.2189
6.2840,0.1857
6.2880,0.1970
6.2920,0.1533
6.2960,0.1213
6.3000,0.1253
6.3040,0.1156
6.3080,0.1098
6.3120,0.1140
6.3160,0.1177
6.3200,0.1106
6.3240,0.1187
6.3280,0.1004
6.3320,0.0999
6.3360,0.1085
6.3400,0.1175
6.3440,0.1039
6.3480,0.1049
6.3520,0.1027
6.3560,0.0898
6.3600,0.0883
6.3640,0.1018
6.3680,0.1089
6.3720,0.1091
6.3760,0.0522
6.3800,0.0128
6.3840,0.0086
6.3880,0.0114
6.3920,0.0268
6.3960,0.0682
6.4000,0.1630
6.4040,0.2821
6.4080,0.4590
6.4120,0.6741
6.4160,0.9023
6.4200,1.0582
6.4240,1.0966
6.4280,0.9739
6.4320,0.7178
6.4360,0.4433
6.4400,0.2093
6.4440,0.0364
6.4480,-0.0492
6.4520,-0.1531
6.4560,-0.1286
6.4600,-0.0418
6.4640,0.0112
6.4680,0.0373
6.4720,0.0642
6.4760,0.0924
6.4800,0.0904
6.4840,0.1179
6.4880,0.1041
6.4920,0.0978
6.4960,0.1154
6.5000,0.0873
6.5040,0.1186
6.5080,0.0763
6.5120,0.0974
6.5160,0.0860
6.5200,0.1089
6.5240,0.1269
6.5280,0.1018
6.5320,0.1197
6.5360,0.0622
6.5400,0.0997
6.5440,0.1232
6.5480,0.1201
6.5520,0.0843
6.5560,0.0810
6.5600,0.1188
6.5640,0.0853
6.5680,0.0930
6.5720,0.1101
6.5760,0.0972
6.5800,0.1080
6.5840,0.1422
6.5880,0.1312
6.5920,0.1254
6.5960,0.1085
6.6000,0.1741
6.6040,0.1796
6.6080,0.1907
6.6120,0.1843
6.6160,0.1930
6.6200,0.2217
6.6240,0.2423
6.6280,0.2741
6.6320,0.2699
6.6360,0.2927
6.6400,0.3239
6.6440,0.3581
6.6480,0.3161
6.6520,0.3364
6.6560,0.3631
6.6600,0.3762
6.6640,0.3796
6.6680,0.3867
6.6720,0.3938
6.6760,0.3648
6.6800,0.3754
6.6840,0.3927
6.6880,0.3793
6.6920,0.3397
6.6960,0.3269
6.7000,0.3284
6.7040,0.3207
6.7080,0.2923
6.7120,0.2608
6.7160,0.2429
6.7200,0.2438
6.7240,0.2387
6.7280,0.2073
6.7320,0.1716
6.7360,0.1686
6.7400,0.1682
6.7440,0.1582
6.7480,0.1792
6.7520,0.0989
6.7560,0.1132
6.7600,0.1058
6.7640,0.1310
6.7680,0.1038
6.7720,0.1028
6.7760,0.0573
6.7800,0.0864
6.7840,0.0999
6.7880,0.0686
6.7920,0.0685
6.7960,0.0819
6.8000,0.0647
6.8040,0.1031
6.8080,0.1122
6.8120,0.0854
6.8160,0.0385
6.8200,0.0568
6.8240,0.0913
6.8280,0.0827
6.8320,0.0739
6.8360,0.0531
6.8400,0.0526
6.8440,0.0774
6.8480,0.0921
6.8520,0.0406
6.8560,0.0327
6.8600,0.0543
6.8640,0.0530
6.8680,0.0533
6.8720,0.0528
6.8760,0.0544
6.8800,0.0619
6.8840,0.0654
6.8880,0.0648
6.8920,0.0928
6.8960,0.0517
6.9000,0.0417
6.9040,0.0646
6.9080,0.0725
6.9120,0.0581
6.9160,0.0440
6.9200,0.0583
6.9240,0.1088
6.9280,0.0785
6.9320,0.0690
6.9360,0.0356
6.9400,0.0480
6.9440,0.0653
6.9480,0.0498
6.9520,0.0650
6.9560,0.0291
6.9600,0.0704
6.9640,0.0671
6.9680,0.0710
6.9720,0.0737
6.9760,0.0331
6.9800,0.0841
6.9840,0.0953
6.9880,0.0775
6.9920,0.0213
6.9960,0.0289
7.0000,0.0415
7.0040,0.0824
7.0080,0.0750
7.0120,0.0386
7.0160,0.0638
7.0200,0.0560
7.0240,0.0741
7.0280,0.0597
7.0320,0.0483
7.0360,0.0313
7.0400,0.0663
7.0440,0.0644
7.0480,0.0697
7.0520,0.0314
7.0560,0.0425
7.0600,0.0646
7.0640,0.0629
7.0680,0.0785
7.0720,0.0491
7.0760,0.0391
7.0800,0.0570
7.0840,0.0819
7.0880,0.0968
7.0920,0.0992
7.0960,0.0860
7.1000,0.0996
7.1040,0.0843
7.1080,0.0961
7.1120,0.1524
7.1160,0.1350
7.1200,0.1653
7.1240,0.1699
7.1280,0.1819
7.1320,0.1520
7.1360,0.1457
7.1400,0.1388
7.1440,0.1408
7.1480,0.1451
7.1520,0.1198
7.1560,0.0999
7.1600,0.0913
7.1640,0.0682
7.1680,0.1009
7.1720,0.0664
7.1760,0.0158
7.1800,0.0603
7.1840,0.0598
7.1880,0.0352
7.1920,0.0400
7.1960,0.0319
7.2000,0.0557
7.2040,0.0594
7.2080,0.0498
7.2120,0.0500
7.2160,0.0353
7.2200,0.0390
7.2240,0.0344
7.2280,0.0615
7.2320,0.0168
7.2360,-0.0078
7.2400,-0.0206
7.2440,-0.0393
7.2480,-0.0614
7.2520,-0.0459
7.2560,-0.0321
7.2600,0.0531
7.2640,0.1490
7.2680,0.2744
7.2720,0.4572
7.2760,0.6909
7.2800,0.9372
7.2840,1.0468
7.2880,0.9891
7.2920,0.8088
7.2960,0.5750
7.3000,0.2973
7.3040,0.1022
7.3080,-0.0650
7.3120,-0.1601
7.3160,-0.1825
7.3200,-0.1610
7.3240,-0.0859
7.3280,-0.0519
7.3320,-0.0202
7.3360,-0.0200
7.3400,0.0452
7.3440,0.0339
7.3480,0.0325
7.3520,0.0349
7.3560,0.0259
7.3600,0.0219
7.3640,0.0424
7.3680,0.0548
7.3720,0.0117
7.3760,0.0122
7.3800,0.0257
7.3840,0.0323
7.3880,0.0294
7.3920,-0.0033
7.3960,0.0440
7.4000,0.0211
7.4040,0.0372
7.4080,0.0353
7.4120,0.0402
7.4160,0.0184
7.4200,0.0199
7.4240,0.0430
7.4280,0.0453
7.4320,0.0488
7.4360,0.0245
7.4400,0.0620
7.4440,0.0770
7.4480,0.0633
7.4520,0.0725
7.4560,0.0702
7.4600,0.0787
7.4640,0.1096
7.4680,0.1086
7.4720,0.1511
7.4760,0.1660
7.4800,0.1400
7.4840,0.1903
7.4880,0.1918
7.4920,0.2241
7.4960,0.2017
7.5000,0.2726
7.5040,0.2827
7.5080,0.2886
7.5120,0.2821
7.5160,0.2688
7.5200,0.3073
7.5240,0.3094
7.5280,0.3258
7.5320,0.3070
7.5360,0.2907
7.5400,0.3154
7.5440,0.3155
7.5480,0.2952
7.5520,0.2834
7.5560,0.2560
7.5600,0.2392
7.5640,0.2197
7.5680,0.2189
7.5720,0.1762
7.5760,0.1454
7.5800,0.1580
7.5840,0.1326
7.5880,0.1471
7.5920,0.0985
7.5960,0.0803
7.6000,0.0658
7.6040,0.0674
7.6080,0.0554
7.6120,0.0383
7.6160,0.0181
7.6200,0.0350
7.6240,0.0308
7.6280,0.0152
7.6320,0.0143
7.6360,-0.0128
7.6400,0.0205
7.6440,0.0340
7.6480,0.0134
7.6520,0.0130
7.6560,0.0002
7.6600,-0.0170
7.6640,0.0354
7.6680,-0.0080
7.6720,-0.0092
7.6760,-0.0215
7.6800,-0.0133
7.6840,0.0132
7.6880,-0.0085
7.6920,-0.0040
7.6960,-0.0290
7.7000,0.0058
7.7040,0.0167
7.7080,-0.0128
7.7120,-0.0172
7.7160,-0.0198
7.7200,0.0182
7.7240,-0.0100
7.7280,0.0013
7.7320,-0.0251
7.7360,-0.0272
7.7400,-0.0300
7.7440,0.0164
7.7480,0.0050
7.7520,0.0072
7.7560,-0.0256
7.7600,0.0060
7.7640,0.0057
7.7680,0.0113
7.7720,-0.0307
7.7760,-0.0163
7.7800,-0.0088
7.7840,-0.0054
7.7880,-0.0204
7.7920,-0.0221
7.7960,0.0064
7.8000,-0.0125
7.8040,0.0021
7.8080,-0.0316
7.8120,-0.0161
7.8160,-0.0118
7.8200,-0.0102
7.8240,-0.0231
7.8280,0.0132
7.8320,-0.0092
7.8360,-0.0133
7.8400,-0.0163
7.8440,0.0017
7.8480,-0.0188
7.8520,-0.0247
7.8560,-0.0407
7.8600,0.0140
7.8640,-0.0073
7.8680,-0.0253
7.8720,-0.0077
7.8760,0.0082
7.8800,-0.0294
7.8840,-0.0128
7.8880,0.0141
7.8920,-0.0216
7.8960,-0.0441
7.9000,-0.0178
7.9040,-0.0123
7.9080,-0.0018
7.9120,-0.0050
7.9160,-0.0252
7.9200,0.0098
7.9240,0.0282
7.9280,0.0549
7.9320,0.0408
7.9360,0.0721
7.9400,0.0653
7.9440,0.0795
7.9480,0.1197
7.9520,0.0603
7.9560,0.0874
7.9600,0.1064
7.9640,0.1179
7.9680,0.1064
7.9720,0.0867
7.9760,0.0375
7.9800,0.0842
7.9840,0.0472
7.9880,0.0370
7.9920,0.0155
7.9960,-0.0043
8.0000,-0.0021
8.0040,0.0081
8.0080,0.0066
8.0120,-0.0202
8.0160,-0.0490
8.0200,-0.0268
8.0240,0.0094
8.0280,-0.0223
8.0320,-0.0251
8.0360,-0.0159
8.0400,-0.0390
8.0440,-0.0264
8.0480,0.0010
8.0520,-0.0093
8.0560,-0.0659
8.0600,-0.0214
8.0640,-0.0204
8.0680,-0.0394
8.0720,-0.0942
8.0760,-0.1134
8.0800,-0.1308
8.0840,-0.0855
8.0880,-0.0676
8.0920,-0.0487
8.0960,0.0481
8.1000,0.2108
8.1040,0.4144
8.1080,0.6353
8.1120,0.8813
8.1160,0.9383
8.1200,0.9403
8.1240,0.7772
8.1280,0.4972
8.1320,0.2503
8.1360,0.0385
8.1400,-0.0989
8.1440,-0.1852
8.1480,-0.2152
8.1520,-0.2278
8.1560,-0.1695
8.1600,-0.1045
8.1640,-0.0434
8.1680,-0.0184
8.1720,-0.0354
8.1760,-0.0505
8.1800,-0.0177
8.1840,-0.0230
8.1880,-0.0278
8.1920,-0.0478
8.1960,-0.0385
8.2000,-0.0274
8.2040,-0.0673
8.2080,-0.0409
8.2120,-0.0369
8.2160,-0.0464
8.2200,-0.0139
8.2240,-0.0112
8.2280,-0.0289
8.2320,-0.0253
8.2360,-0.0346
8.2400,-0.0164
8.2440,-0.0193
8.2480,-0.0235
8.2520,-0.0439
8.2560,-0.0345
8.2600,-0.0248
8.2640,-0.0183
8.2680,-0.0036
8.2720,-0.0180
8.2760,-0.0164
8.2800,0.0256
8.2840,0.0039
8.2880,0.0493
8.2920,0.0184
8.2960,0.0291
8.3000,0.0283
8.3040,0.0842
8.3080,0.1003
8.3120,0.1035
8.3160,0.0942
8.3200,0.1487
8.3240,0.1672
8.3280,0.1379
8.3320,0.1837
8.3360,0.1764
8.3400,0.1810
8.3440,0.2407
8.3480,0.2114
8.3520,0.2669
8.3560,0.2559
8.3600,0.2677
8.3640,0.2494
8.3680,0.2530
8.3720,0.2481
8.3760,0.2575
8.3800,0.2415
8.3840,0.2481
8.3880,0.2261
8.3920,0.2236
8.3960,0.1983
8.4000,0.1706
8.4040,0.1726
8.4080,0.1493
8.4120,0.1391
8.4160,0.1301
8.4200,0.0942
8.4240,0.0804
8.4280,0.0853
8.4320,0.0590
8.4360,0.0561
8.4400,0.0210
8.4440,0.0379
8.4480,0.0069
8.4520,-0.0109
8.4560,-0.0087
8.4600,-0.0205
8.4640,0.0128
8.4680,-0.0218
8.4720,-0.0248
8.4760,-0.0370
8.4800,-0.0074
8.4840,-0.0138
8.4880,-0.0229
8.4920,-0.0118
8.4960,-0.0709
8.5000,-0.0169
8.5040,-0.0111
8.5080,-0.0158
8.5120,-0.0372
8.5160,-0.0498
8.5200,-0.0491
8.5240,-0.0377
8.5280,-0.0460
8.5320,-0.0603
8.5360,-0.0566
8.5400,-0.0410
8.5440,-0.0156
8.5480,-0.0223
8.5520,-0.0393
8.5560,-0.0539
8.5600,-0.0137
8.5640,-0.0270
8.5680,-0.0131
8.5720,-0.0336
8.5760,-0.0651
8.5800,-0.0221
8.5840,-0.0353
8.5880,-0.0420
8.5920,-0.0630
8.5960,-0.0578
8.6000,-0.0319
8.6040,-0.0201
8.6080,-0.0252
8.6120,-0.0356
8.6160,-0.0167
8.6200,-0.0485
8.6240,-0.0368
8.6280,-0.0390
8.6320,-0.0241
8.6360,-0.0319
8.6400,-0.0440
8.6440,-0.0519
8.6480,-0.0438
8.6520,-0.0354
8.6560,-0.0461
8.6600,-0.0378
8.6640,-0.0385
8.6680,-0.0451
8.6720,-0.0471
8.6760,-0.0358
8.6800,-0.0675
8.6840,-0.0462
8.6880,-0.0641
8.6920,-0.0454
8.6960,-0.0447
8.7000,-0.0305
8.7040,-0.0393
8.7080,-0.0422
8.7120,-0.0365
8.7160,-0.0718
8.7200,-0.0332
8.7240,-0.0340
8.7280,-0.0161
8.7320,-0.0426
8.7360,-0.0353
8.7400,-0.0207
8.7440,-0.0447
8.7480,-0.0537
8.7520,-0.0268
8.7560,-0.0401
8.7600,-0.0192
8.7640,-0.0411
8.7680,-0.0547
8.7720,-0.0231
8.7760,-0.0273
8.7800,-0.0059
8.7840,0.0198
8.7880,0.0207
8.7920,0.0097
8.7960,0.0307
8.8000,0.0539
8.8040,0.0817
8.8080,0.0783
8.8120,0.0560
8.8160,0.0575
8.8200,0.0651
8.8240,0.0870
8.8280,0.0764
8.8320,0.0509
8.8360,0.0424
8.8400,0.0221
8.8440,0.0510
8.8480,0.0392
8.8520,-0.0056
8.8560,-0.0423
8.8600,-0.0316
8.8640,-0.0361
8.8680,-0.0464
8.8720,-0.0531
8.8760,-0.0248
8.8800,-0.0351
8.8840,-0.0126
8.8880,-0.0489
8.8920,-0.0570
8.8960,-0.0478
8.9000,-0.0368
8.9040,-0.0072
8.9080,-0.0678
8.9120,-0.0441
8.9160,-0.0383
8.9200,-0.0559
8.9240,-0.0546
8.9280,-0.0542
8.9320,-0.0804
8.9360,-0.1340
8.9400,-0.1579
8.9440,-0.1368
8.9480,-0.0847
8.9520,-0.0563
8.9560,0.0489
8.9600,0.2126
8.9640,0.4063
8.9680,0.6323
8.9720,0.8633
8.9760,0.9228
8.9800,0.8830
8.9840,0.7308
8.9880,0.4685
8.9920,0.2062
8.9960,-0.0107
9.0000,-0.1187
9.0040,-0.2138
9.0080,-0.2562
9.0120,-0.2473
9.0160,-0.1535
9.0200,-0.1230
9.0240,-0.0914
9.0280,-0.0610
9.0320,-0.0568
9.0360,-0.0503
9.0400,-0.0208
9.0440,-0.0227
9.0480,-0.0142
9.0520,-0.0297
9.0560,-0.0662
9.0600,-0.0337
9.0640,-0.0511
9.0680,-0.0403
9.0720,-0.0283
9.0760,-0.0707
9.0800,-0.0418
9.0840,-0.0344
9.0880,-0.0272
9.0920,-0.0481
9.0960,-0.0780
9.1000,-0.0587
9.1040,-0.0220
9.1080,-0.0356
9.1120,-0.0553
9.1160,-0.0131
9.1200,-0.0533
9.1240,-0.0308
9.1280,-0.0296
9.1320,-0.0563
9.1360,-0.0309
9.1400,0.0017
9.1440,-0.0243
9.1480,-0.0026
9.1520,0.0187
9.1560,0.0169
9.1600,0.0522
9.1640,0.0501
9.1680,0.0566
9.1720,0.0731
9.1760,0.0826
9.1800,0.0983
9.1840,0.1286
9.1880,0.1344
9.1920,0.1647
9.1960,0.1694
9.2000,0.1671
9.2040,0.2076
9.2080,0.2536
9.2120,0.2324
9.2160,0.2453
9.2200,0.2167
9.2240,0.2569
9.2280,0.2518
9.2320,0.2588
9.2360,0.2438
9.2400,0.2408
9.2440,0.2796
9.2480,0.2248
9.2520,0.1786
9.2560,0.1729
9.2600,0.1808
9.2640,0.1712
9.2680,0.1427
9.2720,0.1374
9.2760,0.1090
9.2800,0.1091
9.2840,0.0999
9.2880,0.0848
9.2920,0.0136
9.2960,0.0147
9.3000,0.0230
9.3040,0.0168
9.3080,0.0001
9.3120,0.0217
9.3160,-0.0354
9.3200,-0.0302
9.3240,0.0147
9.3280,-0.0230
9.3320,-0.0774
9.3360,-0.0390
9.3400,-0.0067
9.3440,-0.0298
9.3480,-0.0189
9.3520,-0.0429
9.3560,-0.0615
9.3600,-0.0403
9.3640,-0.0254
9.3680,-0.0263
9.3720,-0.0444
9.3760,-0.0975
9.3800,-0.0079
9.3840,-0.0245
9.3880,-0.0676
9.3920,-0.0500
9.3960,-0.0755
9.4000,-0.0372
9.4040,-0.0462
9.4080,-0.0455
9.4120,-0.0437
9.4160,-0.0670
9.4200,-0.0300
9.4240,-0.0309
9.4280,-0.0567
9.4320,-0.0490
9.4360,-0.0799
9.4400,-0.0523
9.4440,-0.0223
9.4480,-0.0441
9.4520,-0.0350
9.4560,-0.0370
9.4600,-0.0372
9.4640,-0.0100
9.4680,-0.0584
9.4720,-0.0564
9.4760,-0.0663
9.4800,-0.0862
9.4840,-0.0203
9.4880,-0.0387
9.4920,-0.0556
9.4960,-0.0578
9.5000,-0.0626
9.5040,-0.0640
9.5080,-0.0701
9.5120,-0.0525
9.5160,-0.0791
9.5200,-0.0157
9.5240,0.0021
9.5280,-0.0403
9.5320,-0.0416
9.5360,-0.0575
9.5400,-0.0675
9.5440,-0.0428
9.5480,-0.0404
9.5520,-0.0316
9.5560,-0.0782
9.5600,-0.0416
9.5640,-0.0164
9.5680,-0.0475
9.5720,-0.0619
9.5760,-0.0484
9.5800,-0.0454
9.5840,-0.0493
9.5880,-0.0501
9.5920,-0.0294
9.5960,-0.0407
9.6000,-0.0451
9.6040,-0.0273
9.6080,-0.0399
9.6120,-0.0520
9.6160,-0.0658
9.6200,-0.0442
9.6240,-0.0350
9.6280,-0.0230
9.6320,-0.0618
9.6360,-0.0510
9.6400,-0.0641
9.6440,0.0058
9.6480,-0.0350
9.6520,-0.0339
9.6560,-0.0416
9.6600,-0.0028
9.6640,0.0248
9.6680,0.0171
9.6720,0.0245
9.6760,0.0405
9.6800,0.0633
9.6840,0.0560
9.6880,0.0698
9.6920,0.0575
9.6960,0.0594
9.7000,0.0474
9.7040,0.0407
9.7080,0.0316
9.7120,0.0210
9.7160,-0.0108
9.7200,-0.0191
9.7240,-0.0257
9.7280,-0.0222
9.7320,-0.0247
9.7360,-0.0440
9.7400,-0.0101
9.7440,-0.0387
9.7480,-0.0171
9.7520,-0.0363
9.7560,-0.0602
9.7600,-0.0502
9.7640,-0.0315
9.7680,-0.0626
9.7720,-0.0618
9.7760,-0.0535
9.7800,-0.0487
9.7840,-0.0431
9.7880,-0.0615
9.7920,-0.0735
9.7960,-0.0870
9.8000,-0.0981
9.8040,-0.0770
9.8080,-0.1452
9.8120,-0.1530
9.8160,-0.1286
9.8200,-0.1050
9.8240,-0.0093
9.8280,0.1063
9.8320,0.2548
9.8360,0.4752
9.8400,0.7195
9.8440,0.8624
9.8480,0.9476
9.8520,0.8427
9.8560,0.6373
9.8600,0.3554
9.8640,0.1279
9.8680,-0.0604
9.8720,-0.1999
9.8760,-0.2676
9.8800,-0.2899
9.8840,-0.1970
9.8880,-0.1537
9.8920,-0.1211
9.8960,-0.0844
9.9000,-0.0668
9.9040,-0.0452
9.9080,-0.0794
9.9120,-0.0445
9.9160,-0.0765
9.9200,-0.0637
9.9240,-0.0477
9.9280,-0.0453
9.9320,-0.0543
9.9360,-0.0457
9.9400,-0.0640
9.9440,-0.0510
9.9480,-0.0609
9.9520,-0.0587
9.9560,-0.0587
9.9600,-0.0640
9.9640,-0.0424
9.9680,-0.0516
9.9720,-0.0384
9.9760,-0.0332
9.9800,-0.0595
9.9840,-0.0545
9.9880,-0.0448
9.9920,-0.0394
9.9960,-0.0487
10.0000,-0.0381
10.0040,-0.0206
10.0080,-0.0160
10.0120,-0.0229
10.0160,-0.0068
10.0200,0.0156
10.0240,-0.0123
10.0280,0.0463
10.0320,0.0322
10.0360,0.0110
10.0400,0.0563
10.0440,0.0551
10.0480,0.1009
10.0520,0.1009
10.0560,0.1150
10.0600,0.1644
10.0640,0.1647
10.0680,0.1981
10.0720,0.1970
10.0760,0.1825
10.0800,0.2373
10.0840,0.2326
10.0880,0.2355
10.0920,0.2449
10.0960,0.2367
10.1000,0.2312
10.1040,0.2577
10.1080,0.2249
10.1120,0.2381
10.1160,0.2095
10.1200,0.2161
10.1240,0.2080
10.1280,0.1580
10.1320,0.1542
10.1360,0.1370
10.1400,0.1424
10.1440,0.1200
10.1480,0.0917
10.1520,0.0780
10.1560,0.0600
10.1600,0.0443
10.1640,0.0524
10.1680,0.0089
10.1720,-0.0069
10.1760,-0.0259
10.1800,-0.0115
10.1840,-0.0184
10.1880,0.0053
10.1920,-0.0337
10.1960,-0.0275
10.2000,-0.0130
10.2040,-0.0254
10.2080,-0.0433
10.2120,-0.0584
10.2160,-0.0473
10.2200,-0.0441
10.2240,-0.0241
10.2280,-0.0175
10.2320,-0.0722
10.2360,-0.0790
10.2400,-0.0622
10.2440,-0.0435
10.2480,-0.0421
10.2520,-0.0660
10.2560,-0.0627
10.2600,-0.0355
10.2640,-0.0590
10.2680,-0.0455
10.2720,-0.0367
10.2760,-0.0459
10.2800,-0.0439
10.2840,-0.0181
10.2880,-0.0650
10.2920,-0.0693
10.2960,-0.0853
10.3000,-0.0753
10.3040,-0.0358
10.3080,-0.0562
10.3120,-0.0809
10.3160,-0.0577
10.3200,-0.0562
10.3240,-0.0315
10.3280,-0.0421
10.3320,-0.0352
10.3360,-0.0670
10.3400,-0.0429
10.3440,-0.0297
10.3480,-0.0239
10.3520,-0.0545
10.3560,-0.0407
10.3600,-0.0540
10.3640,-0.0539
10.3680,-0.0528
10.3720,-0.0664
10.3760,-0.0647
10.3800,-0.0498
10.3840,-0.0770
10.3880,-0.0487
10.3920,-0.0124
10.3960,-0.0904
10.4000,-0.0559
10.4040,-0.0417
10.4080,-0.0567
10.4120,-0.0762
10.4160,-0.0689
10.4200,-0.0519
10.4240,-0.0415
10.4280,-0.0472
10.4320,-0.0339
10.4360,-0.0334
10.4400,-0.0477
10.4440,-0.0371
10.4480,-0.0468
10.4520,-0.0431
10.4560,-0.0487
10.4600,-0.0480
10.4640,-0.0156
10.4680,-0.0556
10.4720,-0.0432
10.4760,-0.0567
10.4800,-0.0687
10.4840,-0.0248
10.4880,-0.0322
10.4920,-0.0398
10.4960,-0.0898
10.5000,-0.0547
10.5040,-0.0702
10.5080,-0.0322
10.5120,-0.0427
10.5160,-0.0625
10.5200,-0.0306
10.5240,-0.0170
10.5280,-0.0302
10.5320,-0.0149
10.5360,-0.0459
10.5400,0.0398
10.5440,0.0655
10.5480,0.0670
10.5520,0.0292
10.5560,0.0399
10.5600,0.0450
10.5640,0.0807
10.5680,0.0916
10.5720,0.0563
10.5760,0.0223
10.5800,0.0478
10.5840,0.0499
10.5880,0.0084
10.5920,-0.0390
10.5960,-0.0356
10.6000,0.0060
10.6040,-0.0366
10.6080,-0.0351
10.6120,-0.0429
10.6160,-0.0431
10.6200,-0.0205
10.6240,-0.0163
10.6280,-0.0436
10.6320,-0.0427
10.6360,-0.0813
10.6400,-0.0552
10.6440,-0.0241
10.6480,-0.0433
10.6520,-0.0675
10.6560,-0.0620
10.6600,-0.0382
10.6640,-0.0683
10.6680,-0.0542
10.6720,-0.1091
10.6760,-0.0886
10.6800,-0.1362
10.6840,-0.1451
10.6880,-0.1329
10.6920,-0.0966
10.6960,-0.0541
10.7000,0.0610
10.7040,0.2323
10.7080,0.4272
10.7120,0.6494
10.7160,0.8437
10.7200,0.9670
10.7240,0.8906
10.7280,0.7028
10.7320,0.3743
10.7360,0.1649
10.7400,-0.0079
10.7440,-0.1294
10.7480,-0.2475
10.7520,-0.2684
10.7560,-0.2283
