t_s,ecg_mv
5.3840,0.0750
5.3880,0.0665
5.3920,0.0610
5.3960,0.0579
5.4000,0.0485
5.4040,0.0695
5.4080,0.0772
5.4120,0.0774
5.4160,0.0750
5.4200,0.0904
5.4240,0.0832
5.4280,0.1033
5.4320,0.0883
5.4360,0.0594
5.4400,0.0493
5.4440,0.0613
5.4480,0.0393
5.4520,-0.0084
5.4560,-0.0202
5.4600,-0.0174
5.4640,0.0082
5.4680,0.0318
5.4720,0.1340
5.4760,0.2218
5.4800,0.4135
5.4840,0.6538
5.4880,0.8671
5.4920,0.9955
5.4960,1.0763
5.5000,0.9535
5.5040,0.7252
5.5080,0.4740
5.5120,0.2299
5.5160,0.0515
5.5200,-0.0750
5.5240,-0.1313
5.5280,-0.1115
5.5320,-0.0859
5.5360,-0.0343
5.5400,0.0411
5.5440,0.0589
5.5480,0.0830
5.5520,0.0546
5.5560,0.0675
5.5600,0.0901
5.5640,0.1049
5.5680,0.1056
5.5720,0.1252
5.5760,0.0818
5.5800,0.0768
5.5840,0.0773
5.5880,0.0958
5.5920,0.0867
5.5960,0.0917
5.6000,0.1030
5.6040,0.0887
5.6080,0.0815
5.6120,0.0890
5.6160,0.0897
5.6200,0.1275
5.6240,0.0924
5.6280,0.0801
5.6320,0.0976
5.6360,0.1033
5.6400,0.0798
5.6440,0.1260
5.6480,0.1003
5.6520,0.1173
5.6560,0.1415
5.6600,0.1190
5.6640,0.1481
5.6680,0.1344
5.6720,0.1599
5.6760,0.1460
5.6800,0.1720
5.6840,0.2234
5.6880,0.1866
5.6920,0.2381
5.6960,0.2337
5.7000,0.2661
5.7040,0.3022
5.7080,0.2868
5.7120,0.3088
5.7160,0.3038
5.7200,0.3489
5.7240,0.3543
5.7280,0.3505
5.7320,0.3706
5.7360,0.3953
5.7400,0.3951
5.7440,0.3938
5.7480,0.4162
5.7520,0.3963
5.7560,0.4016
5.7600,0.3983
5.7640,0.3947
5.7680,0.3523
5.7720,0.3535
5.7760,0.3504
5.7800,0.3361
5.7840,0.3015
5.7880,0.2958
5.7920,0.2684
5.7960,0.2565
5.8000,0.2258
5.8040,0.2493
5.8080,0.1993
5.8120,0.1795
5.8160,0.1774
5.8200,0.1799
5.8240,0.1908
5.8280,0.1606
5.8320,0.1336
5.8360,0.1147
5.8400,0.1182
5.8440,0.1429
5.8480,0.1057
5.8520,0.1112
5.8560,0.1065
5.8600,0.1467
5.8640,0.1099
5.8680,0.1177
5.8720,0.1170
5.8760,0.0999
5.8800,0.1161
5.8840,0.1036
5.8880,0.1116
5.8920,0.0889
5.8960,0.0654
5.9000,0.1170
5.9040,0.1051
5.9080,0.1224
5.9120,0.1163
5.9160,0.0896
5.9200,0.1245
5.9240,0.1370
5.9280,0.0853
5.9320,0.1101
5.9360,0.0981
5.9400,0.1155
5.9440,0.0868
5.9480,0.1185
5.9520,0.0957
5.9560,0.1033
5.9600,0.1159
5.9640,0.1281
5.9680,0.0859
5.9720,0.0874
5.9760,0.0946
5.9800,0.1392
5.9840,0.1062
5.9880,0.1111
5.9920,0.1067
5.9960,0.1406
6.0000,0.1134
6.0040,0.1156
6.0080,0.1155
6.0120,0.1213
6.0160,0.1211
6.0200,0.1406
6.0240,0.1061
6.0280,0.1182
6.0320,0.1360
6.0360,0.0926
6.0400,0.1125
6.0440,0.1056
6.0480,0.0964
6.0520,0.1404
6.0560,0.0924
6.0600,0.1418
6.0640,0.1389
6.0680,0.0973
6.0720,0.1021
6.0760,0.0942
6.0800,0.0908
6.0840,0.1233
6.0880,0.1124
6.0920,0.1143
6.0960,0.0762
6.1000,0.1133
6.1040,0.1215
6.1080,0.1067
6.1120,0.1139
6.1160,0.1149
6.1200,0.1069
6.1240,0.1262
6.1280,0.1302
6.1320,0.0998
6.1360,0.0950
6.1400,0.0934
6.1440,0.1339
6.1480,0.0974
6.1520,0.1155
6.1560,0.1040
6.1600,0.1047
6.1640,0.1463
6.1680,0.1372
6.1720,0.1333
6.1760,0.1443
6.1800,0.1720
6.1840,0.1655
6.1880,0.2012
6.1920,0.1826
6.1960,0.1951
6.2000,0.2177
6.2040,0.2241
6.2080,0.2452
6.2120,0.2289
6.2160,0.2071
6.2200,0.2555
6.2240,0.2118
6.2280,0.2146
6.2320,0.1867
6.2360,0.1631
6.2400,0.1472
6.2440,0.1668
6.2480,0.1574
6.2520,0.1410
6.2560,0.1230
6.2600,0.1297
6.2640,0.1394
6.2680,0.1272
6.2720,0.0929
6.2760,0.1143
6.2800,0.1137
6.2840,0.1342
6.2880,0.1291
6.2920,0.0948
6.2960,0.1054
6.3000,0.0925
6.3040,0.1130
6.3080,0.1397
6.3120,0.1056
6.3160,0.0723
6.3200,0.0934
6.3240,0.0508
6.3280,0.0082
6.3320,0.0245
6.3360,0.0201
6.3400,0.0770
6.3440,0.1535
6.3480,0.2381
6.3520,0.3559
6.3560,0.5631
6.3600,0.8502
6.3640,1.0645
6.3680,1.0978
6.3720,1.0195
6.3760,0.8101
6.3800,0.5917
6.3840,0.3331
6.3880,0.1125
6.3920,0.0038
6.3960,-0.1000
6.4000,-0.0747
6.4040,-0.0382
6.4080,-0.0059
6.4120,0.0311
6.4160,0.0609
6.4200,0.1037
6.4240,0.1103
6.4280,0.1348
6.4320,0.1054
6.4360,0.1104
6.4400,0.1101
6.4440,0.1122
6.4480,0.1108
6.4520,0.1274
6.4560,0.0960
6.4600,0.0974
6.4640,0.1160
6.4680,0.1069
6.4720,0.0844
6.4760,0.1262
6.4800,0.1004
6.4840,0.1430
6.4880,0.1006
6.4920,0.1112
6.4960,0.1159
6.5000,0.1179
6.5040,0.0930
6.5080,0.1150
6.5120,0.1061
6.5160,0.1037
6.5200,0.1256
6.5240,0.1211
6.5280,0.1141
6.5320,0.1375
6.5360,0.1434
6.5400,0.1505
6.5440,0.1994
6.5480,0.1855
6.5520,0.2033
6.5560,0.1998
6.5600,0.2390
6.5640,0.2571
6.5680,0.2298
6.5720,0.2725
6.5760,0.2967
6.5800,0.3079
6.5840,0.3175
6.5880,0.3371
6.5920,0.3527
6.5960,0.3403
6.6000,0.3898
6.6040,0.4002
6.6080,0.4061
6.6120,0.4011
6.6160,0.3770
6.6200,0.4079
6.6240,0.3944
6.6280,0.3868
6.6320,0.3728
6.6360,0.3708
6.6400,0.3640
6.6440,0.3626
6.6480,0.3393
6.6520,0.3222
6.6560,0.3035
6.6600,0.2615
6.6640,0.2580
6.6680,0.2481
6.6720,0.2059
6.6760,0.2052
6.6800,0.1748
6.6840,0.1937
6.6880,0.1560
6.6920,0.1624
6.6960,0.1300
6.7000,0.1296
6.7040,0.1298
6.7080,0.1145
6.7120,0.1319
6.7160,0.0884
6.7200,0.1019
6.7240,0.1217
6.7280,0.0998
6.7320,0.0922
6.7360,0.1124
6.7400,0.1022
6.7440,0.1406
6.7480,0.1173
6.7520,0.1013
6.7560,0.0882
6.7600,0.0940
6.7640,0.1022
6.7680,0.0787
6.7720,0.0447
6.7760,0.0834
6.7800,0.0874
6.7840,0.1251
6.7880,0.0970
6.7920,0.0836
6.7960,0.0638
6.8000,0.0966
6.8040,0.1060
6.8080,0.0988
6.8120,0.0640
6.8160,0.0864
6.8200,0.1017
6.8240,0.0739
6.8280,0.1074
6.8320,0.0863
6.8360,0.0715
6.8400,0.0960
6.8440,0.0923
6.8480,0.0995
6.8520,0.0828
6.8560,0.0714
6.8600,0.1007
6.8640,0.0766
6.8680,0.1039
6.8720,0.0555
6.8760,0.0819
6.8800,0.0832
6.8840,0.0814
6.8880,0.0810
6.8920,0.0670
6.8960,0.0794
6.9000,0.0981
6.9040,0.0781
6.9080,0.0792
6.9120,0.0748
6.9160,0.0660
6.9200,0.0818
6.9240,0.0933
6.9280,0.1245
6.9320,0.0642
6.9360,0.0734
6.9400,0.0789
6.9440,0.0899
6.9480,0.0648
6.9520,0.0884
6.9560,0.0763
6.9600,0.0710
6.9640,0.0931
6.9680,0.1001
6.9720,0.0593
6.9760,0.0696
6.9800,0.0674
6.9840,0.0777
6.9880,0.0766
6.9920,0.0304
6.9960,0.0182
7.0000,0.0628
7.0040,0.0577
7.0080,0.0900
7.0120,0.0434
7.0160,0.1099
7.0200,0.0817
7.0240,0.0640
7.0280,0.1194
7.0320,0.1051
7.0360,0.1218
7.0400,0.1142
7.0440,0.1381
7.0480,0.1579
7.0520,0.1516
7.0560,0.1666
7.0600,0.1709
7.0640,0.1742
7.0680,0.2227
7.0720,0.1721
7.0760,0.1600
7.0800,0.1599
7.0840,0.1434
7.0880,0.1310
7.0920,0.1279
7.0960,0.0946
7.1000,0.1011
7.1040,0.0829
7.1080,0.0856
7.1120,0.0411
7.1160,0.0579
7.1200,0.0571
7.1240,0.0439
7.1280,0.0579
7.1320,0.0468
7.1360,0.0337
7.1400,0.0313
7.1440,0.0531
7.1480,0.0662
7.1520,0.0350
7.1560,0.0381
7.1600,0.0510
7.1640,0.0531
7.1680,0.0319
7.1720,-0.0080
7.1760,-0.0424
7.1800,-0.0399
7.1840,-0.0367
7.1880,-0.0240
7.1920,0.0513
7.1960,0.1546
7.2000,0.2748
7.2040,0.5174
7.2080,0.7418
7.2120,0.9343
7.2160,1.0083
7.2200,0.9707
7.2240,0.8082
7.2280,0.5473
7.2320,0.2770
7.2360,0.0820
7.2400,-0.0562
7.2440,-0.1518
7.2480,-0.1623
7.2520,-0.1423
7.2560,-0.1015
7.2600,-0.0114
7.2640,0.0211
7.2680,0.0297
7.2720,0.0169
7.2760,0.0144
7.2800,0.0457
7.2840,0.0780
7.2880,0.0582
7.2920,0.0617
7.2960,0.0555
7.3000,0.0358
7.3040,0.0546
7.3080,0.0331
7.3120,0.0362
7.3160,0.0167
7.3200,0.0439
7.3240,0.0526
7.3280,0.0413
7.3320,0.0088
7.3360,0.0078
7.3400,0.0665
7.3440,0.0590
7.3480,0.0309
7.3520,0.0538
7.3560,0.0372
7.3600,0.0520
7.3640,0.0591
7.3680,0.0769
7.3720,0.0554
7.3760,0.0533
7.3800,0.0829
7.3840,0.1042
7.3880,0.1180
7.3920,0.1051
7.3960,0.1318
7.4000,0.1322
7.4040,0.1824
7.4080,0.1784
7.4120,0.2126
7.4160,0.1919
7.4200,0.2276
7.4240,0.2775
7.4280,0.2632
7.4320,0.2658
7.4360,0.2927
7.4400,0.3124
7.4440,0.3221
7.4480,0.3571
7.4520,0.3139
7.4560,0.3260
7.4600,0.3238
7.4640,0.3241
7.4680,0.3052
7.4720,0.2828
7.4760,0.2809
7.4800,0.2511
7.4840,0.2595
7.4880,0.2169
7.4920,0.2210
7.4960,0.1732
7.5000,0.1645
7.5040,0.2006
7.5080,0.1053
7.5120,0.1244
7.5160,0.1053
7.5200,0.1010
7.5240,0.0714
7.5280,0.0643
7.5320,0.0247
7.5360,0.0343
7.5400,0.0473
7.5440,0.0585
7.5480,0.0352
7.5520,-0.0140
7.5560,0.0275
7.5600,0.0182
7.5640,0.0112
7.5680,-0.0023
7.5720,0.0105
7.5760,-0.0245
7.5800,0.0199
7.5840,0.0247
7.5880,0.0036
7.5920,-0.0244
7.5960,-0.0030
7.6000,0.0285
7.6040,0.0094
7.6080,0.0285
7.6120,0.0156
7.6160,-0.0074
7.6200,0.0076
7.6240,-0.0074
7.6280,0.0111
7.6320,-0.0069
7.6360,0.0130
7.6400,0.0100
7.6440,-0.0032
7.6480,0.0310
7.6520,0.0052
7.6560,-0.0159
7.6600,0.0021
7.6640,0.0262
7.6680,-0.0162
7.6720,-0.0016
7.6760,0.0044
7.6800,0.0105
7.6840,0.0099
7.6880,0.0025
7.6920,0.0142
7.6960,-0.0270
7.7000,-0.0141
7.7040,0.0199
7.7080,0.0171
7.7120,-0.0004
7.7160,-0.0175
7.7200,0.0029
7.7240,-0.0012
7.7280,-0.0161
7.7320,-0.0183
7.7360,0.0047
7.7400,-0.0028
7.7440,0.0137
7.7480,0.0059
7.7520,-0.0074
7.7560,-0.0257
7.7600,0.0010
7.7640,0.0302
7.7680,-0.0078
7.7720,-0.0240
7.7760,-0.0083
7.7800,-0.0207
7.7840,0.0245
7.7880,0.0043
7.7920,-0.0101
7.7960,-0.0008
7.8000,0.0254
7.8040,0.0128
7.8080,0.0411
7.8120,0.0495
7.8160,0.0671
7.8200,0.0498
7.8240,0.0918
7.8280,0.1079
7.8320,0.0896
7.8360,0.0898
7.8400,0.0908
7.8440,0.1163
7.8480,0.0975
7.8520,0.0889
7.8560,0.0321
7.8600,0.0202
7.8640,0.0453
7.8680,0.0318
7.8720,0.0047
7.8760,-0.0208
7.8800,-0.0213
7.8840,0.0042
7.8880,0.0188
7.8920,-0.0399
7.8960,-0.0241
7.9000,-0.0166
7.9040,0.0038
7.9080,-0.0149
7.9120,-0.0396
7.9160,-0.0232
7.9200,-0.0136
7.9240,-0.0219
7.9280,-0.0231
7.9320,-0.0279
7.9360,-0.0533
7.9400,-0.0514
7.9440,-0.0936
7.9480,-0.0992
7.9520,-0.1533
7.9560,-0.1413
7.9600,-0.0806
7.9640,0.0043
7.9680,0.0959
7.9720,0.1997
7.9760,0.4022
7.9800,0.6408
7.9840,0.9107
7.9880,0.9837
7.9920,0.9146
7.9960,0.7554
8.0000,0.4890
8.0040,0.2334
8.0080,0.0182
8.0120,-0.1449
8.0160,-0.2369
8.0200,-0.2421
8.0240,-0.1794
8.0280,-0.1421
8.0320,-0.1204
8.0360,-0.0775
8.0400,-0.0595
8.0440,-0.0419
8.0480,-0.0320
8.0520,-0.0345
8.0560,-0.0141
8.0600,-0.0603
8.0640,-0.0044
8.0680,-0.0228
8.0720,-0.0380
8.0760,-0.0310
8.0800,-0.0156
8.0840,-0.0177
8.0880,-0.0248
8.0920,-0.0330
8.0960,-0.0211
8.1000,-0.0343
8.1040,-0.0382
8.1080,-0.0245
8.1120,-0.0415
8.1160,-0.0156
8.1200,-0.0286
8.1240,-0.0129
8.1280,0.0054
8.1320,-0.0469
8.1360,-0.0550
8.1400,-0.0126
8.1440,-0.0231
8.1480,0.0078
8.1520,0.0138
8.1560,-0.0121
8.1600,0.0293
8.1640,0.0181
8.1680,0.0520
8.1720,0.0315
8.1760,0.0489
8.1800,0.1056
8.1840,0.1066
8.1880,0.1300
8.1920,0.1353
8.1960,0.1360
8.2000,0.1853
8.2040,0.1974
8.2080,0.2161
8.2120,0.2277
8.2160,0.2052
8.2200,0.2491
8.2240,0.2962
8.2280,0.3000
8.2320,0.2577
8.2360,0.2464
8.2400,0.2595
8.2440,0.2658
8.2480,0.2294
8.2520,0.2003
8.2560,0.1968
8.2600,0.1541
8.2640,0.1829
8.2680,0.1598
8.2720,0.1399
8.2760,0.1155
8.2800,0.0497
8.2840,0.1061
8.2880,0.0655
8.2920,0.0528
8.2960,0.0156
8.3000,0.0047
8.3040,0.0244
8.3080,0.0262
8.3120,-0.0282
8.3160,-0.0139
8.3200,-0.0278
8.3240,-0.0184
8.3280,-0.0094
8.3320,-0.0327
8.3360,-0.0299
8.3400,-0.0530
8.3440,-0.0456
8.3480,-0.0503
8.3520,-0.0473
8.3560,-0.0563
8.3600,-0.0834
8.3640,-0.0318
8.3680,-0.0565
8.3720,-0.0855
8.3760,-0.0470
8.3800,-0.0593
8.3840,-0.0414
8.3880,-0.0464
8.3920,-0.0494
8.3960,-0.0419
8.4000,-0.0595
8.4040,-0.0603
8.4080,-0.0347
8.4120,-0.0602
8.4160,-0.0776
8.4200,-0.0741
8.4240,-0.0504
8.4280,-0.0584
8.4320,-0.1003
8.4360,-0.0340
8.4400,-0.0337
8.4440,-0.0383
8.4480,-0.0528
8.4520,-0.0523
8.4560,-0.0484
8.4600,-0.0606
8.4640,-0.0178
8.4680,-0.0574
8.4720,-0.0653
8.4760,-0.0530
8.4800,-0.0475
8.4840,-0.0466
8.4880,-0.0479
8.4920,-0.0851
8.4960,-0.0823
8.5000,-0.0304
8.5040,-0.0641
8.5080,-0.0591
8.5120,-0.0527
8.5160,-0.0539
8.5200,-0.0675
8.5240,-0.0559
8.5280,-0.0716
8.5320,-0.0771
8.5360,-0.0398
8.5400,-0.0884
8.5440,-0.0417
8.5480,-0.0740
8.5520,-0.0609
8.5560,-0.0450
8.5600,-0.0646
8.5640,-0.0418
8.5680,-0.0496
8.5720,-0.0613
8.5760,-0.0632
8.5800,-0.0555
8.5840,-0.0556
8.5880,-0.0373
8.5920,-0.0421
8.5960,-0.0397
8.6000,-0.0100
8.6040,-0.0141
8.6080,0.0122
8.6120,0.0038
8.6160,0.0312
8.6200,0.0648
8.6240,0.0365
8.6280,0.0705
8.6320,0.0344
8.6360,0.0475
8.6400,0.0714
8.6440,0.0473
8.6480,0.0220
8.6520,0.0012
8.6560,0.0219
8.6600,-0.0222
8.6640,-0.0043
8.6680,-0.0227
8.6720,-0.0459
8.6760,-0.0635
8.6800,-0.0424
8.6840,-0.0315
8.6880,-0.0489
8.6920,-0.0833
8.6960,-0.0611
8.7000,-0.0657
8.7040,-0.0755
8.7080,-0.0332
8.7120,-0.0722
8.7160,-0.0500
8.7200,-0.0587
8.7240,-0.0355
8.7280,-0.0499
8.7320,-0.0541
8.7360,-0.0645
8.7400,-0.0832
8.7440,-0.0920
8.7480,-0.1287
8.7520,-0.1394
8.7560,-0.1458
8.7600,-0.1662
8.7640,-0.1092
8.7680,-0.0679
8.7720,0.0144
8.7760,0.1371
8.7800,0.3527
8.7840,0.6145
8.7880,0.8603
8.7920,0.8972
8.7960,0.8894
8.8000,0.7294
8.8040,0.4805
8.8080,0.2187
8.8120,0.0078
8.8160,-0.1594
8.8200,-0.2589
8.8240,-0.2538
8.8280,-0.2617
8.8320,-0.2047
8.8360,-0.1868
8.8400,-0.1391
8.8440,-0.0754
8.8480,-0.0667
8.8520,-0.0947
8.8560,-0.1157
8.8600,-0.0638
8.8640,-0.0405
8.8680,-0.0466
8.8720,-0.0566
8.8760,-0.0897
8.8800,-0.0630
8.8840,-0.0450
8.8880,-0.0615
8.8920,-0.0815
8.8960,-0.0775
8.9000,-0.0680
8.9040,-0.0861
8.9080,-0.0605
8.9120,-0.0713
8.9160,-0.0681
8.9200,-0.0382
8.9240,-0.0339
8.9280,-0.0296
8.9320,-0.0632
8.9360,-0.0594
8.9400,-0.0594
8.9440,-0.0410
8.9480,-0.0380
8.9520,-0.0444
8.9560,-0.0327
8.9600,-0.0230
8.9640,-0.0279
8.9680,-0.0298
8.9720,-0.0381
8.9760,0.0065
8.9800,0.0249
8.9840,0.0619
8.9880,0.0301
8.9920,0.0623
8.9960,0.0477
9.0000,0.0899
9.0040,0.1078
9.0080,0.1406
9.0120,0.1568
9.0160,0.1468
9.0200,0.1624
9.0240,0.1975
9.0280,0.2084
9.0320,0.2220
9.0360,0.2194
9.0400,0.2359
9.0440,0.2265
9.0480,0.2469
9.0520,0.2273
9.0560,0.1947
9.0600,0.2284
9.0640,0.2247
9.0680,0.2437
9.0720,0.1709
9.0760,0.1851
9.0800,0.1916
9.0840,0.1496
9.0880,0.1437
9.0920,0.1421
9.0960,0.1116
9.1000,0.1037
9.1040,0.0716
9.1080,0.0741
9.1120,0.0511
9.1160,-0.0014
9.1200,0.0019
9.1240,0.0296
9.1280,0.0244
9.1320,-0.0145
9.1360,-0.0344
9.1400,-0.0212
9.1440,-0.0178
9.1480,-0.0230
9.1520,-0.0431
9.1560,-0.0652
9.1600,-0.0503
9.1640,-0.0334
9.1680,-0.0504
9.1720,-0.0586
9.1760,-0.0725
9.1800,-0.0509
9.1840,-0.0447
9.1880,-0.0420
9.1920,-0.0616
9.1960,-0.0820
9.2000,-0.0566
9.2040,-0.0651
9.2080,-0.0480
9.2120,-0.0481
9.2160,-0.0535
9.2200,-0.0672
9.2240,-0.0538
9.2280,-0.0593
9.2320,-0.0410
9.2360,-0.0631
9.2400,-0.0516
9.2440,-0.0294
9.2480,-0.0477
9.2520,-0.0627
9.2560,-0.0538
9.2600,-0.0474
9.2640,-0.0434
9.2680,-0.0868
9.2720,-0.0869
9.2760,-0.0913
9.2800,-0.0951
9.2840,-0.0394
9.2880,-0.0702
9.2920,-0.0501
9.2960,-0.0795
9.3000,-0.0724
9.3040,-0.0363
9.3080,-0.0595
9.3120,-0.0680
9.3160,-0.0732
9.3200,-0.0654
9.3240,-0.0467
9.3280,-0.0608
9.3320,-0.0515
9.3360,-0.0549
9.3400,-0.0563
9.3440,-0.0551
9.3480,-0.0459
9.3520,-0.0576
9.3560,-0.0485
9.3600,-0.0710
9.3640,-0.0482
9.3680,-0.0658
9.3720,-0.0721
9.3760,-0.0731
9.3800,-0.0644
9.3840,-0.0641
9.3880,-0.0722
9.3920,-0.0320
9.3960,-0.0936
9.4000,-0.0557
9.4040,-0.0310
9.4080,-0.0763
9.4120,-0.0689
9.4160,-0.0685
9.4200,-0.0493
9.4240,-0.0470
9.4280,-0.0398
9.4320,-0.0477
9.4360,-0.0735
9.4400,-0.0619
9.4440,-0.0460
9.4480,-0.0455
9.4520,-0.0903
9.4560,-0.0875
9.4600,-0.0757
9.4640,-0.0424
9.4680,-0.0787
9.4720,-0.0429
9.4760,-0.0740
9.4800,-0.0529
9.4840,-0.0165
9.4880,-0.0566
9.4920,-0.0091
9.4960,-0.0543
9.5000,-0.0119
9.5040,0.0007
9.5080,0.0235
9.5120,0.0246
9.5160,0.0026
9.5200,0.0254
9.5240,0.0628
9.5280,0.0801
9.5320,0.0406
9.5360,0.0486
9.5400,0.0579
9.5440,0.0694
9.5480,0.0616
9.5520,0.0823
9.5560,0.0167
9.5600,0.0431
9.5640,0.0155
9.5680,0.0021
9.5720,-0.0301
9.5760,-0.0242
9.5800,-0.0253
9.5840,-0.0313
9.5880,-0.1012
9.5920,-0.0710
9.5960,-0.0459
9.6000,-0.0761
9.6040,-0.0267
9.6080,-0.0605
9.6120,-0.0685
9.6160,-0.0642
9.6200,-0.0710
9.6240,-0.0358
9.6280,-0.0697
9.6320,-0.0602
9.6360,-0.0746
9.6400,-0.0775
9.6440,-0.0754
9.6480,-0.0877
9.6520,-0.1103
9.6560,-0.1486
9.6600,-0.1674
9.6640,-0.1147
9.6680,-0.0821
9.6720,-0.0227
9.6760,0.0754
9.6800,0.2438
9.6840,0.4591
9.6880,0.7189
9.6920,0.8727
9.6960,0.9209
9.7000,0.8521
9.7040,0.6869
9.7080,0.3928
9.7120,0.1393
9.7160,-0.0368
9.7200,-0.1799
9.7240,-0.2514
9.7280,-0.2634
9.7320,-0.2324
9.7360,-0.1609
9.7400,-0.1173
9.7440,-0.0583
9.7480,-0.0433
9.7520,-0.0538
9.7560,-0.0661
9.7600,-0.0475
9.7640,-0.0619
9.7680,-0.0409
9.7720,-0.0355
9.7760,-0.0723
9.7800,-0.0451
9.7840,-0.0240
9.7880,-0.0533
9.7920,-0.0386
9.7960,-0.0749
9.8000,-0.0477
9.8040,-0.0375
9.8080,-0.0451
9.8120,-0.0529
9.8160,-0.0577
9.8200,-0.0421
9.8240,-0.0402
9.8280,-0.0399
9.8320,-0.0344
9.8360,-0.0539
9.8400,-0.0305
9.8440,-0.0066
9.8480,-0.0197
9.8520,-0.0473
9.8560,-0.0091
9.8600,0.0122
9.8640,0.0149
9.8680,-0.0100
9.8720,-0.0124
9.8760,0.0192
9.8800,0.0268
9.8840,0.0544
9.8880,0.0589
9.8920,0.0795
9.8960,0.0920
9.9000,0.0822
9.9040,0.1231
9.9080,0.1550
9.9120,0.1981
9.9160,0.1880
9.9200,0.1971
9.9240,0.2138
9.9280,0.2680
9.9320,0.2168
9.9360,0.2533
9.9400,0.2823
9.9440,0.2460
9.9480,0.2756
9.9520,0.2322
9.9560,0.2518
9.9600,0.2289
9.9640,0.2568
9.9680,0.2209
9.9720,0.1892
9.9760,0.1880
9.9800,0.1888
9.9840,0.1700
9.9880,0.1453
9.9920,0.1325
9.9960,0.1339
10.0000,0.0800
10.0040,0.0912
10.0080,0.0864
10.0120,0.0648
10.0160,0.0342
10.0200,0.0233
10.0240,0.0329
10.0280,0.0153
10.0320,-0.0369
10.0360,0.0043
10.0400,-0.0169
10.0440,-0.0017
10.0480,0.0216
10.0520,-0.0155
10.0560,-0.0459
10.0600,-0.0347
10.0640,-0.0287
10.0680,-0.0061
10.0720,-0.0245
10.0760,-0.0539
10.0800,-0.0510
10.0840,-0.0385
10.0880,-0.0240
10.0920,-0.0598
10.0960,-0.0574
10.1000,-0.0252
10.1040,-0.0407
10.1080,-0.0516
10.1120,-0.0456
10.1160,-0.0521
10.1200,-0.0368
10.1240,-0.0263
10.1280,-0.0317
10.1320,-0.0467
10.1360,-0.0302
10.1400,-0.0200
10.1440,-0.0101
10.1480,-0.0313
10.1520,-0.0402
10.1560,-0.0720
10.1600,-0.0404
10.1640,-0.0398
10.1680,-0.0547
10.1720,-0.0442
10.1760,-0.0466
10.1800,-0.0298
10.1840,-0.0169
10.1880,-0.0653
10.1920,-0.0652
10.1960,-0.0537
10.2000,-0.0574
10.2040,-0.0315
10.2080,-0.0401
10.2120,-0.0377
10.2160,-0.0518
10.2200,-0.0390
10.2240,-0.0522
10.2280,-0.0338
10.2320,-0.0580
10.2360,-0.0209
10.2400,-0.0003
10.2440,-0.0157
10.2480,-0.0120
10.2520,-0.0275
10.2560,-0.0545
10.2600,-0.0153
10.2640,-0.0433
10.2680,-0.0316
10.2720,-0.0431
10.2760,-0.0595
10.2800,-0.0344
10.2840,-0.0250
10.2880,-0.0276
10.2920,-0.0655
10.2960,-0.0390
10.3000,-0.0231
10.3040,-0.0098
10.3080,-0.0337
10.3120,-0.0446
10.3160,-0.0310
10.3200,-0.0452
10.3240,-0.0357
10.3280,-0.0427
10.3320,-0.0459
10.3360,-0.0658
10.3400,-0.0485
10.3440,-0.0333
10.3480,-0.0071
10.3520,-0.0490
10.3560,-0.0191
10.3600,-0.0233
10.3640,-0.0264
10.3680,0.0167
10.3720,-0.0157
10.3760,-0.0260
10.3800,0.0243
10.3840,0.0403
10.3880,0.0607
10.3920,0.0672
10.3960,0.0310
10.4000,0.0587
10.4040,0.0897
10.4080,0.1174
10.4120,0.0822
10.4160,0.0876
10.4200,0.0584
10.4240,0.0946
10.4280,0.0594
10.4320,0.0302
10.4360,-0.0106
10.4400,-0.0129
10.4440,0.0014
10.4480,-0.0279
10.4520,-0.0058
10.4560,-0.0212
10.4600,-0.0258
10.4640,0.0033
10.4680,-0.0559
10.4720,-0.0609
10.4760,-0.0312
10.4800,-0.0334
10.4840,-0.0098
10.4880,-0.0164
10.4920,-0.0225
10.4960,-0.0304
10.5000,-0.0216
10.5040,-0.0140
10.5080,-0.0128
10.5120,-0.0603
10.5160,-0.0494
10.5200,-0.1180
10.5240,-0.0884
10.5280,-0.1304
10.5320,-0.1192
10.5360,-0.1031
10.5400,-0.0267
10.5440,0.0569
10.5480,0.2081
10.5520,0.3726
10.5560,0.6075
10.5600,0.8567
10.5640,0.9643
10.5680,0.9305
10.5720,0.7533
10.5760,0.5245
10.5800,0.2535
10.5840,0.0590
10.5880,-0.0928
10.5920,-0.2124
10.5960,-0.2123
10.6000,-0.2342
10.6040,-0.1653
10.6080,-0.1181
10.6120,-0.0558
10.6160,-0.0466
10.6200,-0.0212
10.6240,-0.0237
10.6280,-0.0458
10.6320,-0.0223
10.6360,-0.0408
10.6400,-0.0252
10.6440,-0.0110
10.6480,-0.0151
10.6520,-0.0421
10.6560,-0.0426
10.6600,-0.0417
10.6640,0.0045
10.6680,-0.0043
10.6720,-0.0294
10.6760,-0.0302
10.6800,-0.0105
10.6840,-0.0511
10.6880,0.0091
10.6920,-0.0445
10.6960,-0.0457
10.7000,-0.0429
10.7040,0.0021
10.7080,0.0014
10.7120,0.0198
10.7160,-0.0573
10.7200,-0.0087
10.7240,0.0211
10.7280,0.0050
10.7320,0.0140
10.7360,0.0296
10.7400,0.0168
10.7440,0.0384
10.7480,0.0397
10.7520,0.0679
10.7560,0.0668
